"id","session","area","resolved_area","mapping_status","is_omission_positive","omission_rate","control_rate","baseline_rate"
"230714-probe0-unit146","230714","V1","V1","heuristic_fallback","False","1.742109023662422","3.7033086781478826","0.3142380812283725"
"230714-probe0-unit147","230714","V1","V1","heuristic_fallback","False","1.640678630969893","3.810669437784622","0.2356435366144104"
"230714-probe0-unit148","230714","V1","V1","heuristic_fallback","False","0.8459070594992926","1.6643253137556493","0.13981703302091653"
"230714-probe0-unit149","230714","V1","V1","heuristic_fallback","False","0.8942406029784671","2.441566764590941","0.1178217683072052"
"230714-probe0-unit150","230714","V1","V1","heuristic_fallback","False","0.42519508538926015","3.685194512683793","0.37083736112862326"
"230714-probe0-unit151","230714","V1","V1","heuristic_fallback","False","0.8676221297580521","1.6324215725240563","0.2079042855741885"
"230714-probe0-unit152","230714","V1","V1","heuristic_fallback","False","1.078188262654282","1.545144804805771","0.3812045559618375"
"230714-probe0-unit153","230714","V1","V1","heuristic_fallback","False","0.838902198125499","1.7467161750400704","0.12944983818770228"
"230714-probe0-unit154","230714","V1","V1","heuristic_fallback","False","0.8087812942181875","2.348122707103893","0.16755628406113843"
"230714-probe0-unit155","230714","V1","V1","heuristic_fallback","False","1.0224295661188867","2.318300818498033","0.3432382073158772"
"230714-probe0-unit156","230714","V1","V1","heuristic_fallback","False","2.057607979938077","3.266271814732525","0.7013267207441964"
"230714-probe0-unit157","230714","V1","V1","heuristic_fallback","False","1.2916964373275053","1.1811079736601964","0.41482789055604585"
"230714-probe0-unit158","230714","V1","V1","heuristic_fallback","False","1.3656677734347635","1.713318935993845","0.3754605696353269"
"230714-probe0-unit159","230714","V1","V1","heuristic_fallback","False","1.5966881015424705","2.065025061477969","0.39171184802252756"
"230714-probe0-unit160","230714","V1","V1","heuristic_fallback","False","0.5267655753092645","0.1737015989350367","0.1962762156936914"
"230714-probe0-unit161","230714","V1","V1","heuristic_fallback","False","1.0477871642920187","0.8785723247158584","0.1814259095812494"
"230714-probe0-unit162","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit163","230714","V1","V1","heuristic_fallback","False","1.346054161588142","0.3773872358601799","0.7074909987531346"
"230714-probe0-unit164","230714","V1","V1","heuristic_fallback","False","0.6401042323372421","0.5513098038488347","0.17904425671415963"
"230714-probe0-unit165","230714","V1","V1","heuristic_fallback","False","1.979013435324115","3.324264846384478","0.31199652558875857"
"230714-probe0-unit166","230714","V1","V1","heuristic_fallback","False","0.0","0.004175801231861363","0.0"
"230714-probe0-unit167","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit168","230714","V1","V1","heuristic_fallback","False","2.775466173524426","2.0047204326314754","0.5777609661104807"
"230714-probe0-unit169","230714","V1","V1","heuristic_fallback","False","2.066013813586629","3.4816403503690845","0.69544263719021"
"230714-probe0-unit170","230714","V1","V1","heuristic_fallback","False","1.3331652166603623","2.4600027780039677","0.5186399361156643"
"230714-probe0-unit171","230714","V1","V1","heuristic_fallback","False","2.4484792445957493","2.9681619506148755","0.7125344989422658"
"230714-probe0-unit172","230714","V1","V1","heuristic_fallback","False","1.694896258003054","2.489413956687271","0.2576388013281217"
"230714-probe0-unit173","230714","V1","V1","heuristic_fallback","False","0.15242578349374467","0.5450851965259135","0.07509211392706538"
"230714-probe0-unit174","230714","V1","V1","heuristic_fallback","False","1.8523655416859302","2.1780484792307893","0.5334902422281064"
"230714-probe0-unit175","230714","V1","V1","heuristic_fallback","False","0.7810420431779656","3.634736881524345","0.5715966881015425"
"230714-probe0-unit176","230714","V1","V1","heuristic_fallback","False","0.7580660978719231","1.5125571268003501","0.38582776446854117"
"230714-probe0-unit177","230714","V1","V1","heuristic_fallback","False","1.6244273525826922","2.5136244962703578","0.6955827344176858"
"230714-probe0-unit178","230714","V1","V1","heuristic_fallback","False","1.0641785399066954","1.7593100670984785","0.254136370641225"
"230714-probe0-unit179","230714","V1","V1","heuristic_fallback","False","0.6112442034772132","1.5975695744239398","0.13869625520110956"
"230714-probe0-unit180","230714","V1","V1","heuristic_fallback","False","0.879390296866025","2.0795183386931475","0.3293685817957663"
"230714-probe0-unit181","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit182","230714","V1","V1","heuristic_fallback","False","1.4777455554154584","8.168105492428735","0.3164796368679864"
"230714-probe0-unit183","230714","V1","V1","heuristic_fallback","False","0.399837487216128","1.8732825844894694","0.1213241989941019"
"230714-probe0-unit184","230714","V1","V1","heuristic_fallback","False","1.199512461648384","3.9619348114372346","0.5765000910631979"
"230714-probe0-unit185","230714","V1","V1","heuristic_fallback","False","0.9022261449445915","2.6982342187019785","0.39745583434903814"
"230714-probe0-unit186","230714","V1","V1","heuristic_fallback","False","1.9147088079126915","7.346565003746266","1.074125443057482"
"230714-probe0-unit187","230714","V1","V1","heuristic_fallback","False","0.6471090937110354","0.9869170488754355","0.3466005407752981"
"230714-probe0-unit188","230714","V1","V1","heuristic_fallback","False","0.6273553846369381","4.546821554746919","0.6134857591168271"
"230714-probe0-unit189","230714","V1","V1","heuristic_fallback","False","0.9173566455119853","5.632597707391519","0.5117751719693467"
"230714-probe0-unit190","230714","V1","V1","heuristic_fallback","False","0.9717143697726222","4.349798194082381","0.5116350747418709"
"230714-probe0-unit191","230714","V1","V1","heuristic_fallback","False","0.40796312640972837","1.1484359400267932","0.34996287423471883"
"230714-probe0-unit192","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit193","230714","V1","V1","heuristic_fallback","False","0.35584695778870534","1.664020068132744","1.6656159374605977"
"230714-probe0-unit194","230714","V1","V1","heuristic_fallback","False","0.32124294260216585","1.5738338613653715","1.688872077221592"
"230714-probe0-unit195","230714","V1","V1","heuristic_fallback","False","0.2542764678687009","0.3825505592561712","0.8237716975581054"
"230714-probe0-unit196","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit197","230714","V1","V1","heuristic_fallback","False","0.1490634500343238","0.15282717818006256","0.43205984953557774"
"230714-probe0-unit198","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit199","230714","V1","V1","heuristic_fallback","False","1.5772145869233247","6.476121731266604","0.8918589501113773"
"230714-probe0-unit200","230714","V1","V1","heuristic_fallback","False","0.8250325726053882","5.329123473615496","0.6493506493506495"
"230714-probe0-unit201","230714","V1","V1","heuristic_fallback","False","0.5407752980568515","2.228232092952012","0.28888048305524033"
"230714-probe0-unit202","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit203","230714","V1","V1","heuristic_fallback","False","0.35822861065579514","2.0548238017768763","1.903360932487146"
"230714-probe0-unit204","230714","V1","V1","heuristic_fallback","False","0.2034211742949607","0.6364945994283767","0.9403325908180277"
"230714-probe0-unit205","230714","V1","V1","heuristic_fallback","False","0.18254668740105634","0.6569957050237143","1.0511494977514395"
"230714-probe0-unit206","230714","V1","V1","heuristic_fallback","False","0.0","0.004175801231861363","0.0"
"230714-probe0-unit207","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit208","230714","V1","V1","heuristic_fallback","False","0.019613611846621554","0.0","0.0"
"230714-probe0-unit209","230714","V1","V1","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit210","230714","V1","V1","heuristic_fallback","False","0.3617310413426918","1.8472605730188867","0.15018422785413077"
"230714-probe0-unit211","230714","V2","V2","heuristic_fallback","False","0.9197382983790751","3.5803052859823685","0.6525728855825944"
"230714-probe0-unit212","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit213","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit214","230714","V2","V2","heuristic_fallback","False","0.3038708863951582","2.267468291005041","1.956597878927976"
"230714-probe0-unit215","230714","V2","V2","heuristic_fallback","False","0.1178217683072052","0.5157631169923164","0.7254234438700459"
"230714-probe0-unit216","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit217","230714","V2","V2","heuristic_fallback","False","0.0","0.002928729370762495","0.0"
"230714-probe0-unit218","230714","V2","V2","heuristic_fallback","False","0.0","0.009812686213245245","0.038106445873436166"
"230714-probe0-unit219","230714","V2","V2","heuristic_fallback","False","0.3697165833088163","0.9188808749131722","0.9333277294442341"
"230714-probe0-unit220","230714","V2","V2","heuristic_fallback","False","0.6734473724764988","2.4984386648835533","0.2495131621345214"
"230714-probe0-unit221","230714","V2","V2","heuristic_fallback","False","0.2853780523683436","4.538870700810133","0.2241555639613892"
"230714-probe0-unit222","230714","V2","V2","heuristic_fallback","False","0.18590902086047717","0.790910224916237","0.0"
"230714-probe0-unit223","230714","V2","V2","heuristic_fallback","False","0.1627929783269589","0.7345584517806025","0.8410036565376371"
"230714-probe0-unit224","230714","V2","V2","heuristic_fallback","False","1.0208884966166518","3.342066176590906","0.5500217150702587"
"230714-probe0-unit225","230714","V2","V2","heuristic_fallback","False","0.6353409266030625","2.9529096308652467","0.23116042533518263"
"230714-probe0-unit226","230714","V2","V2","heuristic_fallback","False","0.5103741996945881","0.597292001320889","0.9658302862186356"
"230714-probe0-unit227","230714","V2","V2","heuristic_fallback","False","0.31521876182070363","0.27127615702148705","0.9355692850838482"
"230714-probe0-unit228","230714","V2","V2","heuristic_fallback","False","0.17540172879978708","0.13246371377340097","0.05772005772005772"
"230714-probe0-unit229","230714","V2","V2","heuristic_fallback","False","0.34884209641491193","0.23784587144058808","0.5404951036018998"
"230714-probe0-unit230","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit231","230714","V2","V2","heuristic_fallback","False","0.4478908362403508","0.46805198491075467","0.7000658456969135"
"230714-probe0-unit232","230714","V2","V2","heuristic_fallback","False","0.1570489920004483","0.6852538916934334","0.023116042533518264"
"230714-probe0-unit233","230714","V2","V2","heuristic_fallback","False","0.8879362277420532","2.4269627261435196","0.19753709074097425"
"230714-probe0-unit234","230714","V2","V2","heuristic_fallback","False","1.5690889477297245","3.3947032978648948","0.871965143809804"
"230714-probe0-unit235","230714","V2","V2","heuristic_fallback","False","0.5197607139354713","1.7825269969978903","0.06472491909385114"
"230714-probe0-unit236","230714","V2","V2","heuristic_fallback","False","0.5057509911878844","1.719874641133064","0.17904425671415963"
"230714-probe0-unit237","230714","V2","V2","heuristic_fallback","False","1.5507362109303857","5.443836533806218","2.0238445481163923"
"230714-probe0-unit238","230714","V2","V2","heuristic_fallback","False","0.5564661875341488","0.9190274497344271","0.6479496770758908"
"230714-probe0-unit239","230714","V2","V2","heuristic_fallback","False","0.7126745961697419","1.7173932258608242","0.7914092380111798"
"230714-probe0-unit240","230714","V2","V2","heuristic_fallback","False","0.874206699449418","1.6821633271967382","0.6804522338502921"
"230714-probe0-unit241","230714","V2","V2","heuristic_fallback","False","2.1205116350747417","4.345647375398263","1.4578517491138852"
"230714-probe0-unit242","230714","V2","V2","heuristic_fallback","False","0.0","0.023587161769928203","0.023116042533518264"
"230714-probe0-unit243","230714","V2","V2","heuristic_fallback","False","0.903907311674302","2.8547902002501613","0.34085655444878743"
"230714-probe0-unit244","230714","V2","V2","heuristic_fallback","False","0.8080808080808081","4.14602812247056","0.4344415024026675"
"230714-probe0-unit245","230714","V2","V2","heuristic_fallback","False","0.28047464940668826","0.8343210383206964","0.09470572577368692"
"230714-probe0-unit246","230714","V2","V2","heuristic_fallback","False","1.5150114179240393","0.9847483107434674","0.2448899536278177"
"230714-probe0-unit247","230714","V2","V2","heuristic_fallback","False","1.2597542694630073","2.1847117041957405","0.30036845570826154"
"230714-probe0-unit248","230714","V2","V2","heuristic_fallback","False","0.9979125513106095","1.1458175160354407","0.4792726151949453"
"230714-probe0-unit249","230714","V2","V2","heuristic_fallback","False","0.8686028103503831","1.2346822567093512","1.0060381905042097"
"230714-probe0-unit250","230714","V2","V2","heuristic_fallback","False","0.5610893960408524","1.5591105233466047","0.5428767564689894"
"230714-probe0-unit251","230714","V2","V2","heuristic_fallback","False","0.6295969402765519","0.8950319498028039","0.426315863209067"
"230714-probe0-unit252","230714","V2","V2","heuristic_fallback","False","0.88667535269477","1.4118655215307154","0.4526541419745303"
"230714-probe0-unit253","230714","V2","V2","heuristic_fallback","False","0.4641421146275515","0.8734299518741457","0.3938133064346656"
"230714-probe0-unit254","230714","V2","V2","heuristic_fallback","False","0.9872651620224436","3.70182719725495","0.426315863209067"
"230714-probe0-unit255","230714","V2","V2","heuristic_fallback","False","2.0580282716205045","5.314631461339445","0.9254822847055857"
"230714-probe0-unit256","230714","V2","V2","heuristic_fallback","False","0.18941145154737385","0.8081637574222996","0.05659927990025077"
"230714-probe0-unit257","230714","V2","V2","heuristic_fallback","False","0.7391529721626809","0.7423726132330567","0.40656215413496966"
"230714-probe0-unit258","230714","V2","V2","heuristic_fallback","False","0.6735874697039747","1.9333430010258994","0.32922848456829035"
"230714-probe0-unit259","230714","V2","V2","heuristic_fallback","False","1.0264923857156865","1.375545482515882","0.7045489569761414"
"230714-probe0-unit260","230714","V2","V2","heuristic_fallback","False","0.7888874879166142","0.8682670237716316","0.6742879558413538"
"230714-probe0-unit261","230714","V2","V2","heuristic_fallback","False","0.9343084100365655","1.3871207823428713","0.3893301951554379"
"230714-probe0-unit262","230714","V2","V2","heuristic_fallback","False","0.43065887726081903","0.8722835217322799","0.34996287423471895"
"230714-probe0-unit263","230714","V2","V2","heuristic_fallback","False","0.2829963995012539","1.4488409571303416","0.13869625520110956"
"230714-probe0-unit264","230714","V2","V2","heuristic_fallback","False","0.6615391081410499","3.4887172894870178","0.2635228848821082"
"230714-probe0-unit265","230714","V2","V2","heuristic_fallback","False","0.5229829501674161","4.141608267046027","0.23690441166169324"
"230714-probe0-unit266","230714","V2","V2","heuristic_fallback","False","0.403059723448073","11.28849843960173","0.704969248658569"
"230714-probe0-unit267","230714","V2","V2","heuristic_fallback","False","0.44452850278093","4.176772705110329","0.33399179030246984"
"230714-probe0-unit268","230714","V2","V2","heuristic_fallback","False","0.12944983818770228","2.1494995937381174","0.32824780397595926"
"230714-probe0-unit269","230714","V2","V2","heuristic_fallback","False","0.7010465262892448","3.1699000556377546","0.4170694461956598"
"230714-probe0-unit270","230714","V2","V2","heuristic_fallback","False","0.2608610375600667","2.2215192981850507","0.20454195211476767"
"230714-probe0-unit271","230714","V2","V2","heuristic_fallback","False","1.5634850586306899","13.799139656001506","1.8686168200731308"
"230714-probe0-unit272","230714","V2","V2","heuristic_fallback","False","0.18352736799338742","0.7472519577952034","0.06584569691365807"
"230714-probe0-unit273","230714","V2","V2","heuristic_fallback","False","0.36018997184045726","3.2711432534251323","0.3894702923829137"
"230714-probe0-unit274","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit275","230714","V2","V2","heuristic_fallback","False","0.46063968394065485","3.409776865904244","0.41370711273623895"
"230714-probe0-unit276","230714","V2","V2","heuristic_fallback","False","0.0","0.009812686213245245","0.0"
"230714-probe0-unit277","230714","V2","V2","heuristic_fallback","False","0.5299878115412097","5.297007696962866","0.6378626766976283"
"230714-probe0-unit278","230714","V2","V2","heuristic_fallback","False","0.8212499474635399","3.822638133679878","0.3963350565292313"
"230714-probe0-unit279","230714","V2","V2","heuristic_fallback","False","0.13169139382731615","1.3053439699455525","0.0"
"230714-probe0-unit280","230714","V2","V2","heuristic_fallback","False","1.0211686910716036","3.43179091775328","0.3813446531893134"
"230714-probe0-unit281","230714","V2","V2","heuristic_fallback","False","0.6133456618893512","3.126074184082492","0.45531598929657185"
"230714-probe0-unit282","230714","V2","V2","heuristic_fallback","False","0.6272152874094622","2.6663466845029404","0.25651802350831476"
"230714-probe0-unit283","230714","V2","V2","heuristic_fallback","False","0.7023074013365275","2.602739378656486","0.17792347889435267"
"230714-probe0-unit284","230714","V2","V2","heuristic_fallback","False","0.8099020720379945","3.1761978713126076","0.24040684234858992"
"230714-probe0-unit285","230714","V2","V2","heuristic_fallback","False","0.0","0.06319612157172615","0.0"
"230714-probe0-unit286","230714","V2","V2","heuristic_fallback","False","0.0","0.0027081556106213866","0.023116042533518264"
"230714-probe0-unit287","230714","V2","V2","heuristic_fallback","False","0.6262346068171311","2.0548343956420587","0.3719581389484302"
"230714-probe0-unit288","230714","V2","V2","heuristic_fallback","False","0.5049104078230292","1.601198131366304","0.13631460233401982"
"230714-probe0-unit289","230714","V2","V2","heuristic_fallback","False","0.3673349304417265","2.213298300686114","0.15830986704773115"
"230714-probe0-unit290","230714","V2","V2","heuristic_fallback","False","0.0","0.012300268063725521","0.0"
"230714-probe0-unit291","230714","V2","V2","heuristic_fallback","False","0.2981269000686476","0.8142654284738875","0.09820815646058365"
"230714-probe0-unit292","230714","V2","V2","heuristic_fallback","False","2.5242718446601944","8.806557427037605","0.7013267207441964"
"230714-probe0-unit293","230714","V2","V2","heuristic_fallback","False","1.0468064836996878","1.9621864592175988","0.09358494795388"
"230714-probe0-unit294","230714","V2","V2","heuristic_fallback","False","3.9459785090853052","13.05818590917463","2.0377141736365036"
"230714-probe0-unit295","230714","V2","V2","heuristic_fallback","False","3.408565544487874","5.6416779147919645","1.693915577410723"
"230714-probe0-unit296","230714","V2","V2","heuristic_fallback","False","2.08870956443772","2.748794388989349","0.734809958110929"
"230714-probe0-unit297","230714","V2","V2","heuristic_fallback","False","1.1609857240925203","3.79570536603839","0.5822440773897084"
"230714-probe0-unit298","230714","V2","V2","heuristic_fallback","False","6.3749842390619085","37.626478105827815","5.24650107174379"
"230714-probe0-unit299","230714","V2","V2","heuristic_fallback","False","3.3998795163843707","14.288041316295574","2.493870746297931"
"230714-probe0-unit300","230714","V2","V2","heuristic_fallback","False","4.475546028944087","10.128358255015764","2.3355608792501994"
"230714-probe0-unit301","230714","V2","V2","heuristic_fallback","False","0.9530814385183317","2.3668410391181616","0.18254668740105634"
"230714-probe0-unit302","230714","V2","V2","heuristic_fallback","False","2.0329508679023247","2.9374355514750463","0.5234032418498439"
"230714-probe0-unit303","230714","V2","V2","heuristic_fallback","False","3.1275305061712833","8.216181559448222","1.8303702769722183"
"230714-probe0-unit304","230714","V2","V2","heuristic_fallback","False","2.0964149119488926","1.5227701662470556","0.6632202748707603"
"230714-probe0-unit305","230714","V2","V2","heuristic_fallback","False","4.691575953711876","5.4934633371357995","3.0185348631950575"
"230714-probe0-unit306","230714","V2","V2","heuristic_fallback","False","0.27613163535493634","0.42153021184265627","0.22639711960100306"
"230714-probe0-unit307","230714","V2","V2","heuristic_fallback","False","2.8683506353409265","6.303078691264175","2.6014654169993974"
"230714-probe0-unit308","230714","V2","V2","heuristic_fallback","False","1.1862032250381764","9.434240381453776","1.950153406464086"
"230714-probe0-unit309","230714","V2","V2","heuristic_fallback","False","7.254794827610361","6.19730677422871","4.875383516160215"
"230714-probe0-unit310","230714","V2","V2","heuristic_fallback","False","1.7685873996553605","3.12933954537823","1.0117821768307202"
"230714-probe0-unit311","230714","V2","V2","heuristic_fallback","False","0.6839546645371888","2.4742931115480773","0.48641757379621453"
"230714-probe0-unit312","230714","V2","V2","heuristic_fallback","False","0.3464604435478222","3.6780046777488415","0.4390647109093711"
"230714-probe0-unit313","230714","V2","V2","heuristic_fallback","False","0.6181089676235308","2.2516239006856282","0.2149091469479819"
"230714-probe0-unit314","230714","V2","V2","heuristic_fallback","False","0.6377225794701523","1.4542759262036966","0.37433979181552"
"230714-probe0-unit315","230714","V2","V2","heuristic_fallback","False","0.42057187688255654","2.768211046460007","0.31199652558875857"
"230714-probe0-unit316","230714","V2","V2","heuristic_fallback","False","0.5014079771361325","2.751962982441927","0.40796312640972837"
"230714-probe0-unit317","230714","V2","V2","heuristic_fallback","False","0.1213241989941019","2.585616846408686","0.3027501085753513"
"230714-probe0-unit318","230714","V2","V2","heuristic_fallback","False","0.18366746522086325","3.28018503829962","0.10633379565418401"
"230714-probe0-unit319","230714","V2","V2","heuristic_fallback","False","0.47829193460261427","3.971110996093885","0.2356435366144104"
"230714-probe0-unit320","230714","V2","V2","heuristic_fallback","False","0.8341388923913196","1.7490888846061474","0.2034211742949607"
"230714-probe0-unit321","230714","V2","V2","heuristic_fallback","False","0.08321775312066573","2.027302600265593","0.25763880132812167"
"230714-probe0-unit322","230714","V2","V2","heuristic_fallback","False","0.42519508538926015","0.741985937153899","0.42057187688255654"
"230714-probe0-unit323","230714","V2","V2","heuristic_fallback","False","1.0245310245310246","3.2982788856789935","1.379117107272447"
"230714-probe0-unit324","230714","V2","V2","heuristic_fallback","False","0.8941005057509912","1.825688143042305","0.7979938077025457"
"230714-probe0-unit325","230714","V2","V2","heuristic_fallback","False","0.5393743257820929","1.4763011253287832","0.6793314560304851"
"230714-probe0-unit326","230714","V2","V2","heuristic_fallback","False","0.8282548088373332","9.322823041097827","0.7025875957914792"
"230714-probe0-unit327","230714","V2","V2","heuristic_fallback","False","1.149497751439499","3.325681261971105","1.4093781084072348"
"230714-probe0-unit328","230714","V2","V2","heuristic_fallback","False","0.2471315092674316","0.2833643896641737","0.1270681853206125"
"230714-probe0-unit329","230714","V2","V2","heuristic_fallback","False","0.1433194637078132","0.23491714206982556","0.01849283402681461"
"230714-probe0-unit330","230714","V2","V2","heuristic_fallback","False","4.002857983440508","2.6191831129456573","1.7075050084758823"
"230714-probe0-unit331","230714","V2","V2","heuristic_fallback","False","0.01849283402681461","0.011273769962767764","0.01849283402681461"
"230714-probe0-unit332","230714","V2","V2","heuristic_fallback","False","0.9588254248448423","0.20787456190043951","0.27963406604183305"
"230714-probe0-unit333","230714","V2","V2","heuristic_fallback","False","0.5996161335967162","0.30799575868282725","0.2552571484610319"
"230714-probe0-unit334","230714","V2","V2","heuristic_fallback","False","0.9855839952927331","0.8183141033235602","0.40207904285574186"
"230714-probe0-unit335","230714","V2","V2","heuristic_fallback","False","1.8498437915913646","1.298236118877722","0.7289258745569426"
"230714-probe0-unit336","230714","V2","V2","heuristic_fallback","False","1.8632931254290477","2.010033414137842","1.3967693579344063"
"230714-probe0-unit337","230714","V2","V2","heuristic_fallback","False","1.2268314210061784","2.6273579401664864","1.3551604813740736"
"230714-probe0-unit338","230714","V2","V2","heuristic_fallback","False","0.897602936437888","0.8119892495748832","0.5728575631488253"
"230714-probe0-unit339","230714","V2","V2","heuristic_fallback","False","0.08433853094047268","0.08120964531658335","0.07733366956667928"
"230714-probe0-unit340","230714","V2","V2","heuristic_fallback","False","0.9899270093444853","3.849837329124833","1.0765070959245715"
"230714-probe0-unit341","230714","V2","V2","heuristic_fallback","False","1.284551478726236","1.247016915305572","0.7185586797237281"
"230714-probe0-unit342","230714","V2","V2","heuristic_fallback","False","1.273063506073215","1.2974932833758275","0.7729164039843652"
"230714-probe0-unit343","230714","V2","V2","heuristic_fallback","False","1.5512965998402892","1.4195327128684379","1.0396615250984185"
"230714-probe0-unit344","230714","V2","V2","heuristic_fallback","False","0.8592162961095","4.653286105012705","0.6734473724764987"
"230714-probe0-unit345","230714","V2","V2","heuristic_fallback","False","0.49776544922176","0.8211463810859455","0.3293685817957663"
"230714-probe0-unit346","230714","V2","V2","heuristic_fallback","False","0.24152762016839688","2.353380031288704","0.27963406604183305"
"230714-probe0-unit347","230714","V2","V2","heuristic_fallback","False","0.24026674512111407","1.1847439621199274","0.07845444738648621"
"230714-probe0-unit348","230714","V2","V2","heuristic_fallback","False","0.0","0.04430884112540678","0.019613611846621554"
"230714-probe0-unit349","230714","V2","V2","heuristic_fallback","False","0.0","0.07957811101979766","0.0"
"230714-probe0-unit350","230714","V2","V2","heuristic_fallback","False","0.0","0.0240151855467755","0.0"
"230714-probe0-unit351","230714","V2","V2","heuristic_fallback","False","0.0","0.03845138238388178","0.0"
"230714-probe0-unit352","230714","V2","V2","heuristic_fallback","False","0.0","0.041002211190674924","0.0"
"230714-probe0-unit353","230714","V2","V2","heuristic_fallback","False","0.3649532775746368","3.6102854500964012","1.0500287199316325"
"230714-probe0-unit354","230714","V2","V2","heuristic_fallback","False","1.8684767228456551","3.388306342586021","1.0617968870396055"
"230714-probe0-unit355","230714","V2","V2","heuristic_fallback","False","1.215343448353157","3.062935696299706","1.2523291164067862"
"230714-probe0-unit356","230714","V2","V2","heuristic_fallback","False","1.0466663864722119","3.2726387277071507","1.3435324114935765"
"230714-probe0-unit357","230714","V2","V2","heuristic_fallback","False","1.0949999299513862","1.7016327168172218","0.6803121366228162"
"230714-probe0-unit358","230714","V2","V2","heuristic_fallback","False","0.38582776446854117","0.86251139262977","0.27963406604183305"
"230714-probe0-unit359","230714","V2","V2","heuristic_fallback","False","1.3204163689600583","1.5024699487967073","1.3725325375810813"
"230714-probe0-unit360","230714","V2","V2","heuristic_fallback","False","2.472435870494123","1.1058936654499","1.3401700780341557"
"230714-probe0-unit361","230714","V2","V2","heuristic_fallback","False","0.5002871993163255","0.7479482277255125","0.43458159963014337"
"230714-probe0-unit362","230714","V2","V2","heuristic_fallback","False","1.4958180977598454","1.1584930757261875","0.9980526485380854"
"230714-probe0-unit363","230714","V2","V2","heuristic_fallback","False","0.43556228022247434","3.8009161246516157","0.8341388923913196"
"230714-probe0-unit364","230714","V2","V2","heuristic_fallback","False","1.4878325557937209","1.5429283942804823","1.0406422056907494"
"230714-probe0-unit365","230714","V2","V2","heuristic_fallback","False","1.2846915759537119","2.583998989266203","1.2198265596323847"
"230714-probe0-unit366","230714","V2","V2","heuristic_fallback","False","1.9453901007299064","1.4793219580796761","1.6736014794267222"
"230714-probe0-unit367","230714","V2","V2","heuristic_fallback","False","0.1627929783269589","0.12447230272587996","0.05659927990025077"
"230714-probe0-unit368","230714","V2","V2","heuristic_fallback","False","0.6504714271704563","2.7823223120590557","0.6755488308886367"
"230714-probe0-unit369","230714","V2","V2","heuristic_fallback","False","0.6337998571008279","1.4373091395858173","0.35808851342831927"
"230714-probe0-unit370","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit371","230714","V2","V2","heuristic_fallback","True","6.236147886633324","3.814850456890379","2.561817901623727"
"230714-probe0-unit372","230714","V2","V2","heuristic_fallback","False","1.3595034954258258","1.0147404917791993","1.0360189971840457"
"230714-probe0-unit373","230714","V2","V2","heuristic_fallback","False","1.1437537651129885","3.858857214740697","1.1747152523851554"
"230714-probe0-unit374","230714","V2","V2","heuristic_fallback","False","0.9492988133764834","4.485445285284399","0.9299653959848134"
"230714-probe0-unit375","230714","V2","V2","heuristic_fallback","False","2.001008700037826","1.4567525188955175","1.1147536390254837"
"230714-probe0-unit376","230714","V2","V2","heuristic_fallback","False","6.680816486641729","5.464714116909007","5.584415584415585"
"230714-probe0-unit377","230714","V2","V2","heuristic_fallback","False","1.0409224001457011","5.693674265339809","1.1181159724849046"
"230714-probe0-unit378","230714","V2","V2","heuristic_fallback","False","2.2608890570055618","2.4634623865142817","1.2486865884924137"
"230714-probe0-unit379","230714","V2","V2","heuristic_fallback","False","2.808389021981255","2.528134296752873","1.5906639207610083"
"230714-probe0-unit380","230714","V2","V2","heuristic_fallback","False","0.2587595791479287","0.5712892801719819","0.2981269000686476"
"230714-probe0-unit381","230714","V2","V2","heuristic_fallback","False","10.988666134297201","15.697423920438839","15.450062343266227"
"230714-probe0-unit382","230714","V2","V2","heuristic_fallback","False","1.7444906765295114","2.3808756968413762","1.9302596001625127"
"230714-probe0-unit383","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit384","230714","V2","V2","heuristic_fallback","False","1.4161027753260764","2.633225755597107","1.3411507586264866"
"230714-probe0-unit385","230714","V2","V2","heuristic_fallback","False","0.0","0.0","0.0"
"230714-probe0-unit386","230714","V2","V2","heuristic_fallback","False","0.45293433642948205","4.773136794523412","0.2034211742949607"
